name1,type1,name2,type2,nb_ints,nb_multi,in_libs,fisher_pvalue,fisher_fdr,odds_ratio,bp_pvalue,bp_fdr,meanlen1,nms1,meanlen2,nms2
VC1554:VC1560,IGR,Spot42,sRNA,30,1,2,0.0018688962790243122,0.019196435481670403,2.0336780858156525,2.0061413604037135e-7,1.4140590464910385e-5,25,0.0714,43,0.0
Spot42,sRNA,VC0641,CDS_UTRS,30,6,2,1.0,1.0,0.00852797018970198,0.01942884831133436,0.10361439170297138,36,0.3333,31,0.1667
murE,CDS_UTRS,Spot42,sRNA,30,1,2,1.0,1.0,0.037489484990990286,0.007656767218325121,0.05813189583136417,37,0.1429,33,0.2857
VC1503,CDS_UTRS,Spot42,sRNA,30,5,2,0.9999999999995817,1.0,0.3177561263059267,1.953572934510952e-5,0.000807610760442526,40,1.25,35,0.0
hemA,CDS_UTRS,Spot42,sRNA,30,2,2,1.0,1.0,0.09130109841626873,5.579842463024862e-8,4.351777433774644e-6,31,0.1111,35,0.0
valS,CDS_UTRS,Spot42,sRNA,30,4,2,1.0,1.0,0.04051911095675336,3.819828274022282e-5,0.0014243670787161774,41,0.75,32,0.25
Spot42,sRNA,VC2387:VC2388,IGR,30,1,2,0.9998397750366095,1.0,0.5312705396355307,0.82982,0.9090824411925029,43,0.6667,29,0.0
rluD,CDS_UTRS,Spot42,sRNA,30,2,2,1.0,1.0,0.041115086573560874,0.11711000000000005,0.30910556674299583,40,0.25,35,0.375
VC2463,CDS_UTRS,Spot42,sRNA,30,3,2,1.0,1.0,0.04080003051054196,0.18006563649445234,0.4047642505971399,32,0.4444,34,0.2222
VCA0198,CDS_UTRS,Spot42,sRNA,30,6,2,1.0,1.0,0.1269538396782388,0.00039109853580695326,0.0085939709377866,27,0.5,83,0.0
VCA0058,CDS_UTRS,Spot42,sRNA,30,9,2,1.0,1.0,0.22504850842277618,0.8955961969747732,0.9443006231386333,29,0.6667,41,0.1667
Spot42,sRNA,tmRNA,CDS_UTRS,30,4,2,1.0,1.0,0.0015324172078356546,0.004314996549920337,0.042377364312655805,38,0.4737,40,0.0526
VC2433,CDS_UTRS,Spot42,sRNA,30,2,2,1.0,1.0,0.13459289319751427,0.0008639320998743765,0.014918674139734193,37,0.3333,35,0.0667
Spot42,sRNA,VCA0935,CDS_UTRS,29,6,2,1.0,1.0,0.018597769479439513,0.16947231968348972,0.38977242955960345,35,0.4286,29,0.0
VCA0751,CDS_UTRS,Spot42,sRNA,29,5,2,1.0,1.0,0.0696158395057116,0.660744371067975,0.8193532134295576,39,2.0714,35,0.2857
groES,CDS_UTRS,Spot42,sRNA,29,1,2,0.9999604959115465,1.0,0.4959758130072903,0.09555000000000002,0.2732959007763054,42,0.0909,34,0.2727
VC0067,CDS_UTRS,Spot42,sRNA,29,4,2,1.0,1.0,0.1302631952660951,0.10937948715528381,0.308835503700227,41,0.7778,39,0.4444
VC0231,CDS_UTRS,Spot42,sRNA,29,4,2,1.0,1.0,0.07694977453509048,0.0005631411746021875,0.011178310343418712,37,0.2222,34,0.1111
VC2484,CDS_UTRS,Spot42,sRNA,29,3,2,1.0,1.0,0.06292913006184885,0.982144,0.9887415941335832,32,0.25,45,0.5
VC0149,CDS_UTRS,Spot42,sRNA,29,2,2,1.0,1.0,0.1299500457852034,3.536201285119665e-6,0.00018151342038570038,39,0.5,35,0.0
VC1431,CDS_UTRS,Spot42,sRNA,29,2,2,0.9999999797740262,1.0,0.39317210737669084,7.260440064663491e-6,0.00033773326570230803,35,1.9,39,0.6
VC2279,CDS_UTRS,Spot42,sRNA,29,4,2,1.0,1.0,0.05989564395304735,0.0009051305276910138,0.015554710785123734,40,0.5,37,0.25
VC2008,CDS_UTRS,Spot42,sRNA,29,2,2,0.9999999999999991,1.0,0.2823017635153158,0.00038806452029926865,0.00857223499719577,38,0.625,35,0.5
VC1858,CDS_UTRS,Spot42,sRNA,29,5,2,1.0,1.0,0.10537727312116697,9.351641100450687e-5,0.0029041442648809687,39,0.4286,34,0.2857
VC1909,CDS_UTRS,Spot42,sRNA,29,2,2,1.0,1.0,0.18513727942286703,0.7680437549545329,0.8787701083434942,40,0.4286,45,0.0
uvrB,CDS_UTRS,Spot42,sRNA,29,0,2,1.0,1.0,0.12779945656024752,0.005068878848923153,0.045567587229893985,35,0.1429,41,0.7143
VC0059,CDS_UTRS,Spot42,sRNA,29,0,2,1.0,1.0,0.01142142708994935,0.29217400000000004,0.5317009192728286,36,0.6923,37,0.1538
VC2499,CDS_UTRS,Spot42,sRNA,29,1,2,1.0,1.0,0.12528183249069785,0.009132688190851954,0.06657018814165042,35,0.3333,31,0.2222
VC1179,CDS_UTRS,Spot42,sRNA,29,2,2,1.0,1.0,0.08754301331631328,0.08990727027937659,0.2732959007763054,36,0.2222,40,0.6667
Spot42,sRNA,ruvA,CDS_UTRS,29,4,2,1.0,1.0,0.012557800298770372,0.014865141722942645,0.08912902224107526,40,2.5,26,0.125
VC0845,CDS_UTRS,Spot42,sRNA,29,1,2,1.0,1.0,0.14571302839705366,3.627105614942584e-9,3.421133155292596e-7,30,0.4286,57,0.0
VC1600,CDS_UTRS,Spot42,sRNA,29,3,2,1.0,1.0,0.2360721649095804,0.01734968867933356,0.09619451795791698,38,0.25,40,0.0
VC2440,CDS_UTRS,Spot42,sRNA,29,4,2,1.0,1.0,0.05317759156645766,0.010677179074923032,0.07120026995674172,42,0.1429,38,0.2857
VC0079,CDS_UTRS,Spot42,sRNA,29,5,2,1.0,1.0,0.07057019943597703,0.0006921639706494308,0.012822619755016081,28,0.0,65,0.0
nudE,CDS_UTRS,Spot42,sRNA,29,1,2,1.0,1.0,0.061427245383944284,0.07697658455279131,0.2387948948429164,38,1.0,35,0.1667
VC1493,CDS_UTRS,Spot42,sRNA,29,6,2,0.9985329577853084,1.0,0.5813061846268901,0.00014847981302081622,0.004172820446175904,37,0.5,35,0.0
Vcr213,sRNA,Spot42,sRNA,29,1,2,0.9999999999994604,1.0,0.31430769708217776,0.014017882915719445,0.08475282943667123,42,0.125,34,0.5
VCA0680,CDS_UTRS,Spot42,sRNA,29,4,2,1.0,1.0,0.029656728627779558,0.12618158137951968,0.33100969008695513,40,0.0,39,0.2857
VC0229,CDS_UTRS,Spot42,sRNA,29,5,2,1.0,1.0,0.11146131300609818,0.02666543694983383,0.12383360668117818,24,0.5,42,0.0
VC1713,CDS_UTRS,Spot42,sRNA,29,2,2,0.18233778151100904,0.405868556865105,1.2428004431470914,0.0023410463355206974,0.028506066929384465,35,0.5,35,0.0
VC1596,CDS_UTRS,Spot42,sRNA,28,1,2,1.0,1.0,0.20114123857341615,0.0010343342808992084,0.017083444803882294,39,0.0,35,0.5
VC2730,CDS_UTRS,Spot42,sRNA,28,3,2,1.0,1.0,0.16010951766337933,0.07361173348208574,0.2387948948429164,40,0.6364,34,0.3636
VC0378,CDS_UTRS,Spot42,sRNA,28,0,2,1.0,1.0,0.15986431664534595,0.006362498012810428,0.05198571424393768,42,0.0,34,0.4
tRNA-Val-4:23Sh,IGR,Spot42,sRNA,28,4,2,1.0,1.0,0.019701728782886396,0.08446689898788493,0.2593466001868305,30,0.4,38,0.5
rpsI,CDS_UTRS,Spot42,sRNA,28,5,2,1.0,1.0,0.01685303892031011,0.6752171012924353,0.8290000409831045,35,0.1429,45,0.7143
VC2041,CDS_UTRS,Spot42,sRNA,28,0,2,1.0,1.0,0.04980041068382878,0.5467202292230391,0.7465848685795852,40,0.6667,33,0.1667
VC2143,CDS_UTRS,Spot42,sRNA,28,9,2,1.0,1.0,0.02422626093945023,0.9369406280700087,0.9668028352916713,56,1.0,29,0.3333
gpsA,CDS_UTRS,Spot42,sRNA,28,4,2,1.0,1.0,0.048776338244858754,0.3190587060828005,0.5749514973653967,32,0.4,38,0.3
VC1853,CDS_UTRS,Spot42,sRNA,28,0,2,1.0,1.0,0.12808626463406583,0.2365210685770047,0.48343643726368496,40,0.1111,41,0.1111
VC2253,CDS_UTRS,Spot42,sRNA,28,7,2,1.0,1.0,0.07144828628030749,0.11250298309211242,0.30910556674299583,28,0.5,58,0.25
metH,CDS_UTRS,Spot42,sRNA,28,2,2,1.0,1.0,0.06949778266370885,0.000421188435048634,0.009129748541910118,34,0.25,49,0.25
tpx:VC0826,IGR,Spot42,sRNA,28,1,2,1.0,1.0,0.2616368727959033,0.1556953880271991,0.3765949763604349,42,0.5,38,0.125
VC2771,CDS_UTRS,Spot42,sRNA,28,5,2,1.0,1.0,0.015048890859641366,0.12029417265967385,0.31696566199071824,32,0.3077,40,0.2308
VC0392:VC0397,IGR,Spot42,sRNA,28,1,2,1.0,1.0,0.25154940803969517,0.0013833384644733368,0.02042311557788882,28,0.3333,47,0.3333
cysB,CDS_UTRS,Spot42,sRNA,28,1,2,1.0,1.0,0.048708046475707645,0.0011042439399719444,0.01745767328125318,31,0.1538,40,0.1538
guaA,CDS_UTRS,Spot42,sRNA,28,2,2,1.0,1.0,0.04286627224886665,0.004706916650966698,0.04301352149791932,45,1.6364,36,0.4545
VCA0795,CDS_UTRS,Spot42,sRNA,28,2,2,1.0,1.0,0.18542096977508649,0.017834107852226035,0.09838507936129848,42,0.2222,35,0.3333
Spot42,sRNA,VC0847,CDS_UTRS,28,6,2,1.0,1.0,0.051249706802342504,0.1286878212410053,0.33698650663808755,44,0.375,28,0.1875
Spot42,sRNA,VC0352,CDS_UTRS,28,4,1,0.028803427544112678,0.12162508916447515,1.5853460918884794,0.9210132512770712,0.9583668275011035,24,0.25,16,0.0
VC0152,CDS_UTRS,Spot42,sRNA,27,4,2,1.0,1.0,0.06306827943009109,0.02032999999999996,0.10361439170297138,44,0.1667,35,0.5
QrrX:phhA,IGR,Spot42,sRNA,27,2,2,0.997198200361688,1.0,0.5921544157489478,7.472620423931956e-5,0.00242832280865759,30,0.0,35,1.0
VC2108,CDS_UTRS,Spot42,sRNA,27,2,2,1.0,1.0,0.14803372740891219,0.003017222813583471,0.03303896917455798,36,0.75,47,0.25
VC2026,CDS_UTRS,Spot42,sRNA,27,0,2,1.0,1.0,0.05080992856504936,3.5162842494211243e-7,2.3336992019803314e-5,38,1.0,26,0.0
Spot42,sRNA,VC1274,CDS_UTRS,27,0,2,1.0,1.0,0.009304239368576363,0.054971966991113855,0.19904641496422115,35,0.5556,63,0.0
VC2156,CDS_UTRS,Spot42,sRNA,27,3,2,1.0,1.0,0.048531274475113205,0.049771183807655425,0.18300100764212504,43,2.6667,37,0.1667
VCA0741,CDS_UTRS,Spot42,sRNA,27,3,2,1.0,1.0,0.090684807784813,0.13631980118702433,0.34678216666147677,33,0.2222,32,0.2222
VC2112,CDS_UTRS,Spot42,sRNA,27,4,2,0.9999528731937513,1.0,0.4886699856351629,0.06836987955326188,0.22745753519797196,28,0.25,45,0.125
VC0830,CDS_UTRS,Spot42,sRNA,27,2,2,1.0,1.0,0.08722690668650643,0.09821302685899208,0.2800201978187282,34,0.25,37,0.0833
VCA0176,CDS_UTRS,Spot42,sRNA,27,6,2,1.0,1.0,0.11787096308853925,0.002850000000000019,0.031520509383378234,31,0.375,31,0.25
bioD,CDS_UTRS,Spot42,sRNA,27,3,2,1.0,1.0,0.07778897934338896,0.49996041703493954,0.7145508451116954,51,0.5,31,0.0
VC1129,CDS_UTRS,Spot42,sRNA,27,1,2,0.9999999999999981,1.0,0.27579447593071926,0.013296974838665683,0.08081183103275606,39,0.8,42,0.1
VC0635:ompU,IGR,Spot42,sRNA,27,0,2,0.9999021424753626,1.0,0.5033302799730488,0.00013616121632296015,0.003904901805053345,35,1.0,40,0.0
Spot42,sRNA,VCA0745,CDS_UTRS,27,4,2,1.0,1.0,0.11376673788042901,0.0016628329961507061,0.023697184194779727,42,1.0,23,0.0
rplN,CDS_UTRS,Spot42,sRNA,27,1,2,1.0,1.0,0.015058945623234543,0.7739922775447869,0.8805232184713336,34,0.4167,37,0.25
VC1538,CDS_UTRS,Spot42,sRNA,27,1,2,0.9999999719197425,1.0,0.3856921830714828,0.032081370715692725,0.13817023413674376,39,1.1429,34,0.1429
fre:16Sc,IGR,Spot42,sRNA,27,0,2,1.0,1.0,0.014517710888197827,0.915894,0.9535083161418002,37,0.2857,41,0.2857
VC2009,CDS_UTRS,Spot42,sRNA,27,3,2,1.0,1.0,0.12955251416156477,9.958383460110018e-8,7.4126120986408664e-6,28,0.25,42,0.5
VC1972,CDS_UTRS,Spot42,sRNA,27,0,2,1.0,1.0,0.04021217394929527,8.137658080934309e-5,0.0026255585424718344,38,0.25,36,0.375
VC0305,CDS_UTRS,Spot42,sRNA,27,0,2,1.0,1.0,0.021240296783888876,0.9926008421365393,0.9955093485451952,39,0.2857,35,0.4286
Spot42,sRNA,VC0082,CDS_UTRS,27,8,2,1.0,1.0,0.12333406721591722,0.0003870022226015262,0.00857223499719577,42,1.0,28,0.0
VC1186,CDS_UTRS,Spot42,sRNA,27,2,2,0.9999987507862116,1.0,0.4301958769201,2.7688848874073786e-6,0.00014497526142944405,34,0.8,34,0.0
VC2084,CDS_UTRS,Spot42,sRNA,27,4,2,1.0,1.0,0.04511557217946454,0.3739265427671864,0.619815682493731,32,0.4615,44,0.2308
Spot42,sRNA,VC0269,CDS_UTRS,27,7,2,1.0,1.0,0.057942935788076994,0.5640223522588352,0.7647335183340879,35,0.4545,29,0.0909
VC1455:VC1464,IGR,Spot42,sRNA,27,0,2,1.0,1.0,0.15534435623217432,0.3518557689582217,0.5961438551449219,36,0.3636,38,0.0909
VC2395,CDS_UTRS,Spot42,sRNA,27,2,2,0.994877653161028,1.0,0.6138188389808051,0.00030303697159643814,0.007138506635023706,39,0.0,42,0.0
VC1971,CDS_UTRS,Spot42,sRNA,27,5,2,1.0,1.0,0.029385422220113467,0.0050125407105569625,0.04511286639501266,38,0.0,39,0.2727
VCA0591,CDS_UTRS,Spot42,sRNA,27,2,2,1.0,1.0,0.1184256805944986,0.06179199999999996,0.20745818350038536,31,1.0,31,0.0
VC1375,CDS_UTRS,Spot42,sRNA,27,0,2,1.0,1.0,0.1741584744917864,0.4685891958456856,0.6994534585191141,35,0.5,45,0.0
VC0232,CDS_UTRS,Spot42,sRNA,27,4,2,1.0,1.0,0.16209874155112242,0.009647403375526442,0.06753814971340556,28,0.1429,34,0.1429
VCA0036,CDS_UTRS,Spot42,sRNA,27,1,2,1.0,1.0,0.0999610793373149,0.0016719941389194163,0.02373235944700532,40,0.6667,31,0.0
VCA0784,CDS_UTRS,Spot42,sRNA,27,2,2,1.0,1.0,0.09791893992276689,0.0023514378050454162,0.028605936147332728,40,0.3333,44,0.4444
rho,CDS_UTRS,Spot42,sRNA,26,2,2,1.0,1.0,0.04539837788129098,0.4041984653194466,0.6427828256412016,36,0.5714,36,0.0
VC2512,CDS_UTRS,Spot42,sRNA,26,3,2,1.0,1.0,0.23934907949152928,0.241732942785869,0.48343643726368496,39,0.2,35,0.2
VC1391,CDS_UTRS,Spot42,sRNA,26,7,2,1.0,1.0,0.17036089614165972,0.05614993543096227,0.20288991743565618,26,0.1429,34,0.0
VC1153,CDS_UTRS,Spot42,sRNA,26,8,2,1.0,1.0,0.07116768057382872,0.1228579288974666,0.32313436881018526,23,0.1111,37,0.4444
VC2252,CDS_UTRS,Spot42,sRNA,26,4,2,1.0,1.0,0.029894694437887726,0.09555000000000002,0.2732959007763054,35,0.2857,33,0.4286
VC2717,CDS_UTRS,Spot42,sRNA,26,0,2,1.0,1.0,0.09484590169217186,0.016154,0.09015712574765025,41,0.1667,42,1.0
Spot42,sRNA,VC2295,CDS_UTRS,26,0,2,1.0,1.0,0.02225533405909907,0.02782602142438719,0.1287490040807391,52,0.2222,29,0.0
VC1338,CDS_UTRS,Spot42,sRNA,26,5,2,0.9999256015922253,1.0,0.49206943682914345,0.46377480665008397,0.6952896430901693,28,0.3,40,0.2
VCA0189,CDS_UTRS,Spot42,sRNA,26,1,2,1.0,1.0,0.038987665777086185,0.4087371775180145,0.6496183610324938,27,0.0,43,0.3333
Spot42,sRNA,VCA0166,CDS_UTRS,26,8,2,1.0,1.0,0.006412313068404694,0.8956506013257153,0.9443006231386333,39,0.5,29,0.25
VC0541,CDS_UTRS,Spot42,sRNA,26,0,2,1.0,1.0,0.09635448488015282,0.01007199999999997,0.06753814971340556,42,0.375,35,0.125
VC0948,CDS_UTRS,Spot42,sRNA,26,1,2,1.0,1.0,0.06470596040314973,0.581914,0.7647335183340879,40,0.6667,34,0.4444
def,CDS_UTRS,Spot42,sRNA,26,0,2,1.0,1.0,0.11297615288483581,0.01599767461502272,0.09015712574765025,29,0.2727,54,0.1818
rplE,CDS_UTRS,Spot42,sRNA,26,1,2,1.0,1.0,0.011749604610711784,0.5441969282172594,0.7432556662530626,42,0.625,35,0.25
VC0099,CDS_UTRS,Spot42,sRNA,26,3,2,1.0,1.0,0.07249853224045313,0.024823801374016175,0.11998537384066583,30,0.4286,48,0.4286
rnfD,CDS_UTRS,Spot42,sRNA,26,8,2,1.0,1.0,0.0825652121328085,0.41616560591513296,0.6603801266774783,33,0.625,28,0.0
VC2145,CDS_UTRS,Spot42,sRNA,26,8,2,1.0,1.0,0.03938378455622329,0.7247832034523837,0.861062872424805,37,0.0769,34,0.1538
Spot42,sRNA,VC1130,CDS_UTRS,26,3,2,1.0,1.0,0.05392525109990497,0.08408823235009805,0.2584370364205401,40,0.4,36,0.0
VC2387:VC2388,IGR,Spot42,sRNA,26,3,2,0.9999966065453303,1.0,0.4386313528683028,0.760829124567614,0.8787701083434942,33,0.3333,35,0.3333
VC0446,CDS_UTRS,Spot42,sRNA,26,0,2,1.0,1.0,0.09493880293404691,0.0023026686423373533,0.028078013511985703,40,1.0,31,0.1667
VC2119,CDS_UTRS,Spot42,sRNA,26,8,2,0.9999999999998681,1.0,0.29110158575675793,0.3774778774511481,0.619815682493731,30,0.2,38,0.2
Spot42,sRNA,VC1537,CDS_UTRS,26,0,2,1.0,1.0,0.04064680090382867,0.5358879999999999,0.7329675309391686,38,0.2,40,0.2
Spot42,sRNA,VCA0570,CDS_UTRS,26,7,2,1.0,1.0,0.08196984127417353,0.9650352435674883,0.9803408359911534,49,0.8,31,0.0
rpsP,CDS_UTRS,Spot42,sRNA,26,4,2,1.0,1.0,0.03067060545970018,0.0003041005815854035,0.00716002033200526,31,0.625,38,0.0
Spot42,sRNA,VC0684,CDS_UTRS,26,1,2,1.0,1.0,0.24534552846350977,0.5731879926700356,0.7647335183340879,103,0.0,21,0.0
Spot42,sRNA,VC1337,CDS_UTRS,26,8,2,1.0,1.0,0.04890304756268992,0.7631514073261296,0.8787701083434942,57,0.8,27,0.0
VCA0924,CDS_UTRS,Spot42,sRNA,26,2,2,1.0,1.0,0.012568504990711563,2.3883147918287955e-9,2.3517399710845833e-7,32,0.4286,36,0.1429
Spot42,sRNA,VC0036,CDS_UTRS,26,0,2,1.0,1.0,0.02265597260150505,0.0004372316747255233,0.009427965858778885,44,0.6667,35,0.0
VC1709,CDS_UTRS,Spot42,sRNA,26,1,2,1.0,1.0,0.20450621312279713,2.0886865634545523e-5,0.0008540080413674035,29,0.8889,50,0.4444
VC1603,CDS_UTRS,Spot42,sRNA,26,1,2,1.0,1.0,0.12192947663782816,0.24190729482763376,0.48343643726368496,34,1.25,37,0.125
VC0200,CDS_UTRS,Spot42,sRNA,26,11,2,1.0,1.0,0.05022115101912505,0.16111497828278268,0.3888877871703504,32,0.0909,29,0.1818
VC0335:Vcr017,IGR,Spot42,sRNA,26,3,2,1.0,1.0,0.2411353133891369,0.000713702090132404,0.013171811520289135,40,0.7778,32,0.1111
Spot42,sRNA,VCA0543,CDS_UTRS,25,12,2,1.0,1.0,0.009573242591966173,0.7383146214346397,0.861062872424805,26,0.3333,32,0.0
VC0963,CDS_UTRS,Spot42,sRNA,25,2,2,0.9999929704385022,1.0,0.4438533631949162,8.779090447943918e-7,5.293183756925325e-5,30,0.5,38,0.25
VC0665,CDS_UTRS,Spot42,sRNA,25,2,2,1.0,1.0,0.047284930131724974,0.625666,0.7938153832432258,38,0.2,35,0.0
lpxD,CDS_UTRS,Spot42,sRNA,25,1,2,1.0,1.0,0.032179911402328815,0.666304,0.8193532134295576,208,0.1667,32,0.0
VCA0006,CDS_UTRS,Spot42,sRNA,25,0,2,1.0,1.0,0.07552920436640297,0.001284593139777216,0.01991055860962586,38,0.4375,43,0.125
VC1442,CDS_UTRS,Spot42,sRNA,25,5,2,1.0,1.0,0.023065873720419326,0.15499660289186548,0.37542610418007755,44,2.0,36,1.0
tyrA:VC0700,IGR,Spot42,sRNA,25,0,2,1.0,1.0,0.05735426596010514,2.512383961774484e-9,2.462125341786744e-7,28,0.1667,52,0.1667
VC0678,CDS_UTRS,Spot42,sRNA,25,4,2,1.0,1.0,0.07832210362049877,0.01007199999999997,0.06753814971340556,28,0.125,35,0.5
Spot42,sRNA,VC0516,CDS_UTRS,25,5,2,1.0,1.0,0.08176740544134073,0.3673166157021462,0.619815682493731,42,0.3333,24,0.5
fur,CDS_UTRS,Spot42,sRNA,25,4,2,1.0,1.0,0.05056938067482191,0.011250030825886805,0.07458248043337848,35,0.3846,41,0.6154
VC0181:VC0188,IGR,Spot42,sRNA,25,6,2,1.0,1.0,0.025957894561380358,0.0007016079967272265,0.01298223238703417,35,0.2222,31,0.0
Spot42,sRNA,VC0731,CDS_UTRS,25,6,2,1.0,1.0,0.004353878607876753,0.012442562722184042,0.0781389113546731,49,0.75,33,0.0
VC0976,CDS_UTRS,Spot42,sRNA,25,2,2,1.0,1.0,0.14841829518184993,2.4727155477723858e-5,0.000991882893295534,36,1.2,50,0.2
VCA0522,CDS_UTRS,Spot42,sRNA,25,8,2,1.0,1.0,0.06374942842939611,0.04112308411438105,0.1622995194345066,37,0.4286,36,1.0
VCA0270,CDS_UTRS,Spot42,sRNA,25,2,2,1.0,1.0,0.069141210148042,0.27559066858751724,0.5311173119558946,30,0.3333,30,1.0
VC1975,CDS_UTRS,Spot42,sRNA,25,2,2,1.0,1.0,0.05611105674958156,0.208692,0.43505113572169474,38,0.5,35,0.0
VC1272,CDS_UTRS,Spot42,sRNA,25,0,2,0.999882498267748,1.0,0.49579435387353965,0.001698451389281908,0.02373235944700532,42,0.4,35,0.0
recC,CDS_UTRS,Spot42,sRNA,25,4,2,1.0,1.0,0.05098438674480256,0.015341782616874598,0.09015712574765025,43,0.3333,35,0.3333
truD,CDS_UTRS,Spot42,sRNA,25,7,2,1.0,1.0,0.03947320933369091,0.13375307517881282,0.34678216666147677,26,0.4286,47,0.5714
Spot42,sRNA,zapA,CDS_UTRS,25,3,2,1.0,1.0,0.01159868381906684,0.013055804802571151,0.07953731044849444,42,0.2857,27,0.0
uvrC,CDS_UTRS,Spot42,sRNA,25,5,2,1.0,1.0,0.06939864587289211,0.20155877906228445,0.43505113572169474,41,0.5,35,0.1667
Spot42,sRNA,oppA,CDS_UTRS,25,3,2,1.0,1.0,0.017024614910084772,0.5831084404278412,0.7662775198117967,28,0.5,66,0.5
Spot42,sRNA,ptsG,CDS_UTRS,25,2,2,1.0,1.0,0.0063326969953861655,0.9752103353492946,0.9849670662527215,34,0.7143,29,0.0
VC0586:VC0583,IGR,Spot42,sRNA,25,0,2,0.02611039418924776,0.114297590736795,1.6644665803673107,0.0022720000000000518,0.027773180286962577,36,0.5,35,0.5
Spot42,sRNA,VCA0936,CDS_UTRS,25,0,2,1.0,1.0,0.059007110416399916,0.2678159316614718,0.5172785426568547,43,0.6429,30,0.1429
VC2753,CDS_UTRS,Spot42,sRNA,25,1,2,1.0,1.0,0.010622306419044603,0.666304,0.8193532134295576,39,0.25,32,0.25
VC1786:Vcr069,IGR,Spot42,sRNA,24,0,2,0.9994563240355261,1.0,0.5263591021965799,0.016154,0.09015712574765025,45,1.8,36,1.0
flgE,CDS_UTRS,Spot42,sRNA,24,0,2,1.0,1.0,0.033407969386287775,3.400235073578237e-5,0.0012868847189866528,36,0.0,39,0.0
tolC,CDS_UTRS,Spot42,sRNA,24,2,2,1.0,1.0,0.10872086567522721,0.077094,0.2387948948429164,38,1.1429,35,0.4286
Spot42,sRNA,aceF,CDS_UTRS,24,5,2,1.0,1.0,0.011275427551397415,0.021858387704317236,0.11051295147081786,82,1.0,25,0.0
VC1867,CDS_UTRS,Spot42,sRNA,24,5,2,1.0,1.0,0.19973089546372746,0.3507567270350944,0.5946698551328693,39,0.0,35,0.2857
Spot42,sRNA,Vcr223,sRNA,24,0,2,1.0,1.0,0.20141343696136133,0.3122431659138353,0.5646831311573873,42,0.3636,35,0.0909
VCA0953,CDS_UTRS,Spot42,sRNA,24,1,2,1.0,1.0,0.01663584317026165,0.0006183439088600448,0.011644981720413063,36,0.6667,42,0.5556
VC2344,CDS_UTRS,Spot42,sRNA,24,0,2,1.0,1.0,0.11283410588761328,0.07450332834831867,0.2387948948429164,38,0.3,39,0.0
VC0603,CDS_UTRS,Spot42,sRNA,24,5,2,1.0,1.0,0.04754046051300283,0.1399570663921063,0.34678216666147677,33,0.0,47,0.5556
pgk,CDS_UTRS,Spot42,sRNA,24,3,2,1.0,1.0,0.01723877746790628,0.17810782434611472,0.40082314680504233,39,0.1429,37,0.2857
Spot42,sRNA,rpsC,CDS_UTRS,24,3,2,1.0,1.0,0.008235079836235913,0.1544111660173988,0.37404276056524816,56,1.0,26,0.0
VCA0849,CDS_UTRS,Spot42,sRNA,24,6,2,1.0,1.0,0.03625111702689712,1.0120476107517738e-5,0.00045302857668951907,40,0.4,32,0.0
Spot42,sRNA,smpB,CDS_UTRS,24,5,2,1.0,1.0,0.05958618646226891,0.6814264863204367,0.8362044905403245,45,0.2222,25,0.4444
VC2613,CDS_UTRS,Spot42,sRNA,24,4,2,0.9999999999999996,1.0,0.25420453455069075,0.35744127477569054,0.6048098041619369,28,0.5556,36,0.2222
Spot42,sRNA,VC0959,CDS_UTRS,24,1,2,1.0,1.0,0.04195992158114353,0.23123283901061553,0.4784525528494775,37,0.4,31,0.4
VC2080:VC2078,IGR,Spot42,sRNA,24,0,2,0.9890507645363436,1.0,0.6301493576020434,7.05568950741704e-10,7.463319828351619e-8,28,0.3333,42,0.1667
Spot42,sRNA,acpP,CDS_UTRS,24,9,2,1.0,1.0,0.008779141532561895,0.1242232297860027,0.32630922530435597,33,0.25,32,0.0
Spot42,sRNA,VC2352,CDS_UTRS,24,0,2,1.0,1.0,0.008646771347088762,0.7907972553992912,0.8945324150073956,30,0.6667,40,0.1667
VC0840,CDS_UTRS,Spot42,sRNA,24,2,2,1.0,1.0,0.19928604762985067,0.0012593765336616205,0.019620590754309577,38,0.3333,50,1.0
VC0648,CDS_UTRS,Spot42,sRNA,24,3,2,1.0,1.0,0.039570523781615366,0.22418555341562857,0.46477868813368906,28,0.6667,46,0.1667
Spot42,sRNA,ddl,CDS_UTRS,24,3,2,1.0,1.0,0.057456621442103964,6.347141876821047e-5,0.0021370074203054578,37,0.3333,45,0.1667
VC0430,CDS_UTRS,Spot42,sRNA,24,4,2,1.0,1.0,0.06483626853322663,0.08500660338740473,0.26077896595335304,29,0.0,69,0.0
VC0568,CDS_UTRS,Spot42,sRNA,24,0,2,1.0,1.0,0.10237640442273091,0.22741765089103938,0.4710807075898031,32,0.4286,47,0.0
Spot42,sRNA,VC0112,CDS_UTRS,24,5,2,1.0,1.0,0.0377255671528517,0.060311614024757904,0.20745818350038536,44,0.0,35,0.5
VC0289,CDS_UTRS,Spot42,sRNA,24,2,2,1.0,1.0,0.1345536635867725,0.70419,0.8414659327072598,37,0.2222,34,0.3333
VCA0768:VCA0763,IGR,Spot42,sRNA,24,2,2,1.0,1.0,0.06336676024778463,0.07038408281187605,0.2335043932480173,46,2.9167,34,0.25
Spot42,sRNA,VC0340,CDS_UTRS,24,4,2,1.0,1.0,0.04145495820953228,0.7292604678875949,0.861062872424805,35,0.5714,32,0.4286
